timestamp,flow,occupancy,speed
2018-01-01 00:00:00,98.56786102062976,0.019097222222222224,0.0
2018-01-01 01:00:00,119.52307274701411,0.06076388888888889,0.0
2018-01-01 02:00:00,90.44842562432139,0.10243055555555557,0.0
2018-01-01 03:00:00,62.48642779587405,0.14409722222222224,0.0
2018-01-01 04:00:00,47.83496199782845,0.18576388888888887,0.0
2018-01-01 05:00:00,53.59120521172638,0.22743055555555555,0.0
2018-01-01 06:00:00,70.7871878393051,0.2690972222222222,0.0
2018-01-01 07:00:00,89.65743756786101,0.3107638888888889,0.0
2018-01-01 08:00:00,113.13545059717698,0.3524305555555556,0.0
2018-01-01 09:00:00,145.20629750271442,0.39409722222222227,0.0
2018-01-01 10:00:00,190.09527687296418,0.4357638888888889,0.0
2018-01-01 11:00:00,235.85287730727472,0.4774305555555555,0.0
2018-01-01 12:00:00,261.92372421281215,0.5190972222222222,0.0
2018-01-01 13:00:00,273.65635179153094,0.560763888888889,0.0
2018-01-01 14:00:00,276.09229098805645,0.6024305555555555,0.0
2018-01-01 15:00:00,269.12133550488596,0.6440972222222222,0.0
2018-01-01 16:00:00,261.1549945711184,0.6857638888888888,0.0
2018-01-01 17:00:00,252.471769815418,0.7274305555555555,0.0
2018-01-01 18:00:00,235.7187839305103,0.7690972222222222,0.0
2018-01-01 19:00:00,206.2901737242128,0.8107638888888888,0.0
2018-01-01 20:00:00,175.8515200868621,0.8524305555555555,0.0
2018-01-01 21:00:00,151.8159609120521,0.8940972222222223,0.0
2018-01-01 22:00:00,120.18403908794788,0.9357638888888888,0.0
2018-01-01 23:00:00,83.30808903365907,0.9774305555555555,0.0
2018-01-02 00:00:00,54.34527687296417,0.019097222222222224,1.0
2018-01-02 01:00:00,38.238056460369165,0.06076388888888889,1.0
2018-01-02 02:00:00,33.94679695982628,0.10243055555555557,1.0
2018-01-02 03:00:00,45.7399565689468,0.14409722222222224,1.0
2018-01-02 04:00:00,97.00081433224756,0.18576388888888887,1.0
2018-01-02 05:00:00,182.50678610206296,0.22743055555555555,1.0
2018-01-02 06:00:00,242.99755700325736,0.2690972222222222,1.0
2018-01-02 07:00:00,281.8409337676439,0.3107638888888889,1.0
2018-01-02 08:00:00,283.8298045602606,0.3524305555555556,1.0
2018-01-02 09:00:00,273.2643865363735,0.39409722222222227,1.0
2018-01-02 10:00:00,273.0770901194354,0.4357638888888889,1.0
2018-01-02 11:00:00,276.63653637350706,0.4774305555555555,1.0
2018-01-02 12:00:00,282.87106406080346,0.5190972222222222,1.0
2018-01-02 13:00:00,294.4533116178067,0.560763888888889,1.0
2018-01-02 14:00:00,321.37052117263846,0.6024305555555555,1.0
2018-01-02 15:00:00,332.3488056460369,0.6440972222222222,1.0
2018-01-02 16:00:00,337.4125950054289,0.6857638888888888,1.0
2018-01-02 17:00:00,337.00027144408256,0.7274305555555555,1.0
2018-01-02 18:00:00,288.5442453854506,0.7690972222222222,1.0
2018-01-02 19:00:00,222.9459826275787,0.8107638888888888,1.0
2018-01-02 20:00:00,176.77361563517914,0.8524305555555555,1.0
2018-01-02 21:00:00,151.51492942453854,0.8940972222222223,1.0
2018-01-02 22:00:00,121.40635179153095,0.9357638888888888,1.0
2018-01-02 23:00:00,84.66259500542888,0.9774305555555555,1.0
2018-01-03 00:00:00,56.26465798045603,0.019097222222222224,2.0
2018-01-03 01:00:00,40.90173724212812,0.06076388888888889,2.0
2018-01-03 02:00:00,38.19489685124864,0.10243055555555557,2.0
2018-01-03 03:00:00,48.42263843648209,0.14409722222222224,2.0
2018-01-03 04:00:00,99.77062975027144,0.18576388888888887,2.0
2018-01-03 05:00:00,190.03203040173722,0.22743055555555555,2.0
2018-01-03 06:00:00,257.3778501628664,0.2690972222222222,2.0
2018-01-03 07:00:00,304.214983713355,0.3107638888888889,2.0
2018-01-03 08:00:00,307.30754614549403,0.3524305555555556,2.0
2018-01-03 09:00:00,290.2671009771987,0.39409722222222227,2.0
2018-01-03 10:00:00,277.971226927253,0.4357638888888889,2.0
2018-01-03 11:00:00,275.0247014115092,0.4774305555555555,2.0
2018-01-03 12:00:00,279.7812160694897,0.5190972222222222,2.0
2018-01-03 13:00:00,293.3629207383279,0.560763888888889,2.0
2018-01-03 14:00:00,308.4902280130293,0.6024305555555555,2.0
2018-01-03 15:00:00,316.5168295331162,0.6440972222222222,2.0
2018-01-03 16:00:00,326.33767643865366,0.6857638888888888,2.0
2018-01-03 17:00:00,328.5328447339848,0.7274305555555555,2.0
2018-01-03 18:00:00,291.3832790445168,0.7690972222222222,2.0
